hq3015

1.000000  0.000000
0.999849  0.000031
0.999398  0.000125
0.998645  0.000283
0.997592  0.000504
0.996240  0.000790
0.994588  0.001142
0.992639  0.001561
0.990393  0.002050
0.987851  0.002609
0.985016  0.003240
0.981888  0.003944
0.978470  0.004724
0.974764  0.005579
0.970772  0.006511
0.966496  0.007519
0.961940  0.008604
0.957105  0.009764
0.951995  0.010996
0.946612  0.012299
0.940961  0.013667
0.935043  0.015094
0.928864  0.016570
0.922427  0.018086
0.915735  0.019639
0.908792  0.021238
0.901604  0.022896
0.894173  0.024626
0.886505  0.026427
0.878604  0.028286
0.870476  0.030190
0.862124  0.032136
0.853553  0.034129
0.844770  0.036178
0.835779  0.038283
0.826586  0.040439
0.817197  0.042639
0.807616  0.044873
0.797850  0.047130
0.787904  0.049399
0.777785  0.051676
0.767499  0.053960
0.757051  0.056248
0.746449  0.058538
0.735698  0.060826
0.724806  0.063104
0.713778  0.065364
0.702621  0.067598
0.691342  0.069800
0.679948  0.071965
0.668445  0.074092
0.656841  0.076181
0.645142  0.078231
0.633356  0.080237
0.621490  0.082191
0.609551  0.084083
0.597545  0.085903
0.585481  0.087644
0.573365  0.089303
0.561205  0.090875
0.549009  0.092358
0.536782  0.093748
0.524534  0.095045
0.512271  0.096244
0.500000  0.097344
0.487729  0.098343
0.475466  0.099241
0.463218  0.100038
0.450991  0.100735
0.438795  0.101333
0.426635  0.101834
0.414519  0.102241
0.402455  0.102557
0.390449  0.102786
0.378510  0.102925
0.366644  0.102969
0.354858  0.102916
0.343159  0.102763
0.331555  0.102506
0.320052  0.102142
0.308658  0.101677
0.297379  0.101122
0.286222  0.100484
0.275194  0.099769
0.264302  0.098981
0.253551  0.098124
0.242949  0.097198
0.232501  0.096198
0.222215  0.095115
0.212096  0.093939
0.202150  0.092667
0.192384  0.091298
0.182803  0.089835
0.173414  0.088282
0.164221  0.086643
0.155230  0.084924
0.146447  0.083129
0.137876  0.081260
0.129524  0.079310
0.121396  0.077276
0.113495  0.075156
0.105827  0.072955
0.098396  0.070677
0.091208  0.068325
0.084265  0.065897
0.077573  0.063394
0.071136  0.060818
0.064957  0.058173
0.059039  0.055466
0.053388  0.052703
0.048005  0.049896
0.042895  0.047049
0.038060  0.044168
0.033504  0.041258
0.029228  0.038326
0.025236  0.035383
0.021530  0.032438
0.018112  0.029474
0.014984  0.026494
0.012149  0.023520
0.009607  0.020563
0.007361  0.017596
0.005412  0.014524
0.003760  0.011346
0.002408  0.008360
0.001355  0.005924
0.000602  0.003679
0.000151  0.001912
0.000000  0.000000
0.000000  0.000000
0.000151  -0.001791
0.000602  -0.003297
0.001355  -0.005102
0.002408  -0.006774
0.003760  -0.008462
0.005412  -0.010169
0.007361  -0.011928
0.009607  -0.013734
0.012149  -0.015517
0.014984  -0.017279
0.018112  -0.018973
0.021530  -0.020551
0.025236  -0.022029
0.029228  -0.023471
0.033504  -0.024874
0.038060  -0.026220
0.042895  -0.027499
0.048005  -0.028717
0.053388  -0.029894
0.059039  -0.031037
0.064957  -0.032142
0.071136  -0.033208
0.077573  -0.034235
0.084265  -0.035225
0.091208  -0.036177
0.098396  -0.037096
0.105827  -0.037983
0.113495  -0.038838
0.121396  -0.039656
0.129524  -0.040435
0.137876  -0.041171
0.146447  -0.041860
0.155230  -0.042500
0.164221  -0.043089
0.173414  -0.043627
0.182803  -0.044116
0.192384  -0.044557
0.202150  -0.044954
0.212096  -0.045310
0.222215  -0.045628
0.232501  -0.045910
0.242949  -0.046154
0.253551  -0.046356
0.264302  -0.046519
0.275194  -0.046653
0.286222  -0.046769
0.297379  -0.046866
0.308658  -0.046942
0.320052  -0.046999
0.331555  -0.047028
0.343159  -0.047005
0.354858  -0.046901
0.366644  -0.046687
0.378510  -0.046357
0.390449  -0.045924
0.402455  -0.045402
0.414519  -0.044807
0.426635  -0.044142
0.438795  -0.043403
0.450991  -0.042587
0.463218  -0.041695
0.475466  -0.040731
0.487729  -0.039703
0.500000  -0.038619
0.512271  -0.037485
0.524534  -0.036304
0.536782  -0.035077
0.549009  -0.033806
0.561205  -0.032493
0.573365  -0.031144
0.585481  -0.029765
0.597545  -0.028361
0.609551  -0.026940
0.621490  -0.025508
0.633356  -0.024073
0.645142  -0.022643
0.656841  -0.021224
0.668445  -0.019822
0.679948  -0.018439
0.691342  -0.017079
0.702621  -0.015745
0.713778  -0.014440
0.724806  -0.013168
0.735698  -0.011934
0.746449  -0.010742
0.757051  -0.009596
0.767499  -0.008501
0.777785  -0.007463
0.787904  -0.006486
0.797850  -0.005575
0.807616  -0.004733
0.817197  -0.003957
0.826586  -0.003243
0.835779  -0.002591
0.844770  -0.002016
0.853553  -0.001529
0.862124  -0.001125
0.870476  -0.000778
0.878604  -0.000465
0.886505  -0.000184
0.894173  0.000043
0.901604  0.000200
0.908792  0.000291
0.915735  0.000344
0.922427  0.000394
0.928864  0.000461
0.935043  0.000542
0.940961  0.000622
0.946612  0.000685
0.951995  0.000722
0.957105  0.000730
0.961940  0.000715
0.966496  0.000682
0.970772  0.000635
0.974764  0.000579
0.978470  0.000517
0.981888  0.000452
0.985016  0.000386
0.987851  0.000322
0.990393  0.000260
0.992639  0.000203
0.994588  0.000151
0.996240  0.000106
0.997592  0.000069
0.998645  0.000039
0.999398  0.000017
0.999849  0.000004
1.000000  0.000000
