HQ/ACRO-0/14
   1.00000	   0.00000
   0.99560	   0.00050
   0.98863	   0.00126
   0.98115	   0.00209
   0.97314	   0.00299
   0.96458	   0.00398
   0.95546	   0.00504
   0.94576	   0.00622
   0.93544	   0.00748
   0.92452	   0.00884
   0.91305	   0.01030
   0.90108	   0.01186
   0.88860	   0.01351
   0.87562	   0.01527
   0.86221	   0.01711
   0.84847	   0.01899
   0.83445	   0.02090
   0.82014	   0.02288
   0.80553	   0.02488
   0.79072	   0.02692
   0.77575	   0.02898
   0.76068	   0.03106
   0.74562	   0.03314
   0.73059	   0.03520
   0.71556	   0.03724
   0.70062	   0.03924
   0.68578	   0.04120
   0.67110	   0.04312
   0.65658	   0.04498
   0.64226	   0.04679
   0.62815	   0.04853
   0.61424	   0.05019
   0.60049	   0.05178
   0.58689	   0.05330
   0.57338	   0.05474
   0.55997	   0.05613
   0.54663	   0.05745
   0.53341	   0.05873
   0.52029	   0.05992
   0.50728	   0.06106
   0.49437	   0.06213
   0.48159	   0.06314
   0.46888	   0.06408
   0.45631	   0.06495
   0.44386	   0.06576
   0.43152	   0.06649
   0.41931	   0.06716
   0.40726	   0.06777
   0.39535	   0.06829
   0.38360	   0.06877
   0.37204	   0.06917
   0.36069	   0.06948
   0.34948	   0.06973
   0.33845	   0.06990
   0.32756	   0.06998
   0.31682	   0.07000
   0.30623	   0.06994
   0.29577	   0.06982
   0.28550	   0.06964
   0.27542	   0.06939
   0.26552	   0.06908
   0.25580	   0.06869
   0.24626	   0.06825
   0.23694	   0.06775
   0.22781	   0.06718
   0.21886	   0.06657
   0.21015	   0.06590
   0.20169	   0.06521
   0.19347	   0.06448
   0.18549	   0.06370
   0.17779	   0.06292
   0.17038	   0.06211
   0.16323	   0.06128
   0.15637	   0.06041
   0.14976	   0.05953
   0.14340	   0.05865
   0.13729	   0.05775
   0.13144	   0.05683
   0.12582	   0.05590
   0.12041	   0.05497
   0.11522	   0.05404
   0.11024	   0.05313
   0.10547	   0.05221
   0.10089	   0.05129
   0.09650	   0.05037
   0.09228	   0.04946
   0.08823	   0.04855
   0.08433	   0.04764
   0.08059	   0.04674
   0.07699	   0.04582
   0.07351	   0.04491
   0.07016	   0.04401
   0.06694	   0.04310
   0.06382	   0.04219
   0.06081	   0.04127
   0.05789	   0.04036
   0.05507	   0.03945
   0.05235	   0.03854
   0.04971	   0.03761
   0.04715	   0.03667
   0.04467	   0.03574
   0.04227	   0.03481
   0.03993	   0.03386
   0.03766	   0.03292
   0.03546	   0.03197
   0.03332	   0.03099
   0.03124	   0.03003
   0.02922	   0.02905
   0.02725	   0.02807
   0.02533	   0.02708
   0.02347	   0.02608
   0.02166	   0.02507
   0.01991	   0.02403
   0.01821	   0.02297
   0.01656	   0.02190
   0.01496	   0.02079
   0.01341	   0.01967
   0.01191	   0.01852
   0.01045	   0.01735
   0.00905	   0.01615
   0.00772	   0.01490
   0.00644	   0.01361
   0.00522	   0.01228
   0.00407	   0.01090
   0.00298	   0.00949
   0.00200	   0.00799
   0.00117	   0.00639
   0.00055	   0.00469
   0.00017	   0.00288
   0.00002	   0.00098
   0.00002	  -0.00098
   0.00017	  -0.00288
   0.00055	  -0.00469
   0.00117	  -0.00639
   0.00200	  -0.00799
   0.00298	  -0.00949
   0.00407	  -0.01090
   0.00522	  -0.01228
   0.00644	  -0.01361
   0.00772	  -0.01490
   0.00905	  -0.01615
   0.01045	  -0.01735
   0.01191	  -0.01852
   0.01341	  -0.01967
   0.01496	  -0.02079
   0.01656	  -0.02190
   0.01821	  -0.02297
   0.01991	  -0.02403
   0.02166	  -0.02507
   0.02347	  -0.02608
   0.02533	  -0.02708
   0.02725	  -0.02807
   0.02922	  -0.02905
   0.03124	  -0.03003
   0.03332	  -0.03099
   0.03546	  -0.03197
   0.03766	  -0.03292
   0.03993	  -0.03386
   0.04227	  -0.03481
   0.04467	  -0.03574
   0.04715	  -0.03667
   0.04971	  -0.03761
   0.05235	  -0.03854
   0.05507	  -0.03945
   0.05789	  -0.04036
   0.06081	  -0.04127
   0.06382	  -0.04219
   0.06694	  -0.04310
   0.07016	  -0.04401
   0.07351	  -0.04491
   0.07699	  -0.04582
   0.08059	  -0.04674
   0.08433	  -0.04764
   0.08823	  -0.04855
   0.09228	  -0.04946
   0.09650	  -0.05037
   0.10089	  -0.05129
   0.10547	  -0.05221
   0.11024	  -0.05313
   0.11522	  -0.05404
   0.12041	  -0.05497
   0.12582	  -0.05590
   0.13144	  -0.05683
   0.13729	  -0.05775
   0.14340	  -0.05865
   0.14976	  -0.05953
   0.15637	  -0.06041
   0.16323	  -0.06128
   0.17038	  -0.06211
   0.17779	  -0.06292
   0.18549	  -0.06370
   0.19347	  -0.06448
   0.20169	  -0.06521
   0.21015	  -0.06590
   0.21886	  -0.06657
   0.22781	  -0.06718
   0.23694	  -0.06775
   0.24626	  -0.06825
   0.25580	  -0.06869
   0.26552	  -0.06908
   0.27542	  -0.06939
   0.28550	  -0.06964
   0.29577	  -0.06982
   0.30623	  -0.06994
   0.31682	  -0.07000
   0.32756	  -0.06998
   0.33845	  -0.06990
   0.34948	  -0.06973
   0.36069	  -0.06948
   0.37204	  -0.06917
   0.38360	  -0.06877
   0.39535	  -0.06829
   0.40726	  -0.06777
   0.41931	  -0.06716
   0.43152	  -0.06649
   0.44386	  -0.06576
   0.45631	  -0.06495
   0.46888	  -0.06408
   0.48159	  -0.06314
   0.49437	  -0.06213
   0.50728	  -0.06106
   0.52029	  -0.05992
   0.53341	  -0.05873
   0.54663	  -0.05745
   0.55997	  -0.05613
   0.57338	  -0.05474
   0.58689	  -0.05330
   0.60049	  -0.05178
   0.61424	  -0.05019
   0.62815	  -0.04853
   0.64226	  -0.04679
   0.65658	  -0.04498
   0.67110	  -0.04312
   0.68578	  -0.04120
   0.70062	  -0.03924
   0.71556	  -0.03724
   0.73059	  -0.03520
   0.74562	  -0.03314
   0.76068	  -0.03106
   0.77575	  -0.02898
   0.79072	  -0.02692
   0.80553	  -0.02488
   0.82014	  -0.02288
   0.83445	  -0.02090
   0.84847	  -0.01899
   0.86221	  -0.01711
   0.87562	  -0.01527
   0.88860	  -0.01351
   0.90108	  -0.01186
   0.91305	  -0.01030
   0.92452	  -0.00884
   0.93544	  -0.00748
   0.94576	  -0.00622
   0.95546	  -0.00504
   0.96458	  -0.00398
   0.97314	  -0.00299
   0.98115	  -0.00209
   0.98863	  -0.00126
   0.99560	  -0.00050
   1.00000	   0.00000
