hq3512

1.000000  0.000000
0.999849  0.000032
0.999398  0.000128
0.998645  0.000289
0.997592  0.000514
0.996240  0.000806
0.994588  0.001164
0.992639  0.001590
0.990393  0.002084
0.987851  0.002649
0.985016  0.003285
0.981888  0.003992
0.978470  0.004773
0.974764  0.005627
0.970772  0.006554
0.966496  0.007554
0.961940  0.008627
0.957105  0.009770
0.951995  0.010981
0.946612  0.012257
0.940961  0.013594
0.935043  0.014986
0.928864  0.016426
0.922427  0.017905
0.915735  0.019420
0.908792  0.020978
0.901604  0.022589
0.894173  0.024261
0.886505  0.025993
0.878604  0.027773
0.870476  0.029590
0.862124  0.031438
0.853553  0.033323
0.844770  0.035250
0.835779  0.037215
0.826586  0.039212
0.817197  0.041234
0.807616  0.043271
0.797850  0.045315
0.787904  0.047361
0.777785  0.049405
0.767499  0.051446
0.757051  0.053481
0.746449  0.055509
0.735698  0.057526
0.724806  0.059527
0.713778  0.061507
0.702621  0.063459
0.691342  0.065377
0.679948  0.067259
0.668445  0.069102
0.656841  0.070907
0.645142  0.072673
0.633356  0.074394
0.621490  0.076065
0.609551  0.077677
0.597545  0.079223
0.585481  0.080696
0.573365  0.082094
0.561205  0.083412
0.549009  0.084648
0.536782  0.085800
0.524534  0.086865
0.512271  0.087842
0.500000  0.088729
0.487729  0.089525
0.475466  0.090231
0.463218  0.090848
0.450991  0.091378
0.438795  0.091822
0.426635  0.092182
0.414519  0.092462
0.402455  0.092664
0.390449  0.092790
0.378510  0.092840
0.366644  0.092811
0.354858  0.092709
0.343159  0.092532
0.331555  0.092270
0.320052  0.091908
0.308658  0.091448
0.297379  0.090896
0.286222  0.090262
0.275194  0.089559
0.264302  0.088798
0.253551  0.087989
0.242949  0.087140
0.232501  0.086252
0.222215  0.085311
0.212096  0.084310
0.202150  0.083241
0.192384  0.082095
0.182803  0.080864
0.173414  0.079537
0.164221  0.078108
0.155230  0.076573
0.146447  0.074932
0.137876  0.073187
0.129524  0.071344
0.121396  0.069411
0.113495  0.067392
0.105827  0.065295
0.098396  0.063127
0.091208  0.060891
0.084265  0.058591
0.077573  0.056226
0.071136  0.053802
0.064957  0.051324
0.059039  0.048799
0.053388  0.046235
0.048005  0.043642
0.042895  0.041022
0.038060  0.038370
0.033504  0.035685
0.029228  0.032975
0.025236  0.030252
0.021530  0.027529
0.018112  0.024813
0.014984  0.022117
0.012149  0.019453
0.009607  0.016841
0.007361  0.014319
0.005412  0.011778
0.003760  0.009186
0.002408  0.006771
0.001355  0.004800
0.000602  0.002978
0.000151  0.001544
0.000000  0.000000
0.000000  0.000000
0.000151  -0.001431
0.000602  -0.002594
0.001355  -0.003964
0.002408  -0.005175
0.003760  -0.006312
0.005412  -0.007424
0.007361  -0.008608
0.009607  -0.009857
0.012149  -0.011057
0.014984  -0.012232
0.018112  -0.013342
0.021530  -0.014333
0.025236  -0.015221
0.029228  -0.016077
0.033504  -0.016903
0.038060  -0.017680
0.042895  -0.018397
0.048005  -0.019061
0.053388  -0.019693
0.059039  -0.020300
0.064957  -0.020882
0.071136  -0.021437
0.077573  -0.021964
0.084265  -0.022465
0.091208  -0.022941
0.098396  -0.023397
0.105827  -0.023836
0.113495  -0.024260
0.121396  -0.024665
0.129524  -0.025049
0.137876  -0.025411
0.146447  -0.025746
0.155230  -0.026051
0.164221  -0.026325
0.173414  -0.026570
0.182803  -0.026786
0.192384  -0.026975
0.202150  -0.027136
0.212096  -0.027271
0.222215  -0.027381
0.232501  -0.027469
0.242949  -0.027536
0.253551  -0.027586
0.264302  -0.027620
0.275194  -0.027635
0.286222  -0.027628
0.297379  -0.027592
0.308658  -0.027522
0.320052  -0.027413
0.331555  -0.027263
0.343159  -0.027061
0.354858  -0.026802
0.366644  -0.026483
0.378510  -0.026106
0.390449  -0.025678
0.402455  -0.025207
0.414519  -0.024694
0.426635  -0.024140
0.438795  -0.023543
0.450991  -0.022900
0.463218  -0.022212
0.475466  -0.021478
0.487729  -0.020701
0.500000  -0.019882
0.512271  -0.019025
0.524534  -0.018130
0.536782  -0.017200
0.549009  -0.016239
0.561205  -0.015248
0.573365  -0.014233
0.585481  -0.013196
0.597545  -0.012143
0.609551  -0.011079
0.621490  -0.010011
0.633356  -0.008947
0.645142  -0.007894
0.656841  -0.006861
0.668445  -0.005851
0.679948  -0.004869
0.691342  -0.003918
0.702621  -0.002999
0.713778  -0.002115
0.724806  -0.001272
0.735698  -0.000471
0.746449  0.000283
0.757051  0.000988
0.767499  0.001640
0.777785  0.002234
0.787904  0.002767
0.797850  0.003234
0.807616  0.003635
0.817197  0.003974
0.826586  0.004260
0.835779  0.004493
0.844770  0.004664
0.853553  0.004760
0.862124  0.004787
0.870476  0.004769
0.878604  0.004726
0.886505  0.004661
0.894173  0.004555
0.901604  0.004392
0.908792  0.004177
0.915735  0.003936
0.922427  0.003698
0.928864  0.003485
0.935043  0.003294
0.940961  0.003111
0.946612  0.002921
0.951995  0.002718
0.957105  0.002501
0.961940  0.002273
0.966496  0.002043
0.970772  0.001812
0.974764  0.001587
0.978470  0.001370
0.981888  0.001163
0.985016  0.000970
0.987851  0.000791
0.990393  0.000629
0.992639  0.000484
0.994588  0.000357
0.996240  0.000248
0.997592  0.000159
0.998645  0.000090
0.999398  0.000040
0.999849  0.000010
1.000000  0.000000
