hq3514

1.000000  0.000000
0.999849  0.000030
0.999398  0.000120
0.998645  0.000270
0.997592  0.000483
0.996240  0.000758
0.994588  0.001099
0.992639  0.001508
0.990393  0.001986
0.987851  0.002537
0.985016  0.003163
0.981888  0.003867
0.978470  0.004652
0.974764  0.005520
0.970772  0.006472
0.966496  0.007511
0.961940  0.008637
0.957105  0.009850
0.951995  0.011149
0.946612  0.012532
0.940961  0.013995
0.935043  0.015534
0.928864  0.017143
0.922427  0.018812
0.915735  0.020532
0.908792  0.022292
0.901604  0.024077
0.894173  0.025873
0.886505  0.027681
0.878604  0.029509
0.870476  0.031371
0.862124  0.033279
0.853553  0.035252
0.844770  0.037309
0.835779  0.039451
0.826586  0.041662
0.817197  0.043925
0.807616  0.046220
0.797850  0.048522
0.787904  0.050816
0.777785  0.053096
0.767499  0.055362
0.757051  0.057613
0.746449  0.059847
0.735698  0.062064
0.724806  0.064264
0.713778  0.066447
0.702621  0.068612
0.691342  0.070760
0.679948  0.072887
0.668445  0.074985
0.656841  0.077047
0.645142  0.079066
0.633356  0.081035
0.621490  0.082948
0.609551  0.084795
0.597545  0.086572
0.585481  0.088269
0.573365  0.089879
0.561205  0.091395
0.549009  0.092809
0.536782  0.094112
0.524534  0.095300
0.512271  0.096362
0.500000  0.097292
0.487729  0.098089
0.475466  0.098767
0.463218  0.099340
0.450991  0.099828
0.438795  0.100247
0.426635  0.100615
0.414519  0.100948
0.402455  0.101267
0.390449  0.101576
0.378510  0.101841
0.366644  0.102010
0.354858  0.102020
0.343159  0.101832
0.331555  0.101449
0.320052  0.100916
0.308658  0.100284
0.297379  0.099597
0.286222  0.098877
0.275194  0.098125
0.264302  0.097337
0.253551  0.096505
0.242949  0.095619
0.232501  0.094665
0.222215  0.093618
0.212096  0.092454
0.202150  0.091152
0.192384  0.089704
0.182803  0.088122
0.173414  0.086431
0.164221  0.084662
0.155230  0.082839
0.146447  0.080981
0.137876  0.079095
0.129524  0.077163
0.121396  0.075170
0.113495  0.073105
0.105827  0.070959
0.098396  0.068727
0.091208  0.066404
0.084265  0.063988
0.077573  0.061479
0.071136  0.058877
0.064957  0.056185
0.059039  0.053408
0.053388  0.050552
0.048005  0.047627
0.042895  0.044649
0.038060  0.041644
0.033504  0.038637
0.029228  0.035655
0.025236  0.032728
0.021530  0.029868
0.018112  0.027054
0.014984  0.024254
0.012149  0.021449
0.009607  0.018630
0.007361  0.015824
0.005412  0.013127
0.003760  0.010575
0.002408  0.008191
0.001355  0.006000
0.000602  0.003787
0.000151  0.001994
0.000000  0.000000
0.000000  0.000000
0.000151  -0.001879
0.000602  -0.003329
0.001355  -0.005042
0.002408  -0.006622
0.003760  -0.008275
0.005412  -0.009956
0.007361  -0.011633
0.009607  -0.013291
0.012149  -0.014879
0.014984  -0.016392
0.018112  -0.017824
0.021530  -0.019171
0.025236  -0.020440
0.029228  -0.021643
0.033504  -0.022774
0.038060  -0.023828
0.042895  -0.024804
0.048005  -0.025710
0.053388  -0.026560
0.059039  -0.027364
0.064957  -0.028123
0.071136  -0.028841
0.077573  -0.029525
0.084265  -0.030188
0.091208  -0.030843
0.098396  -0.031513
0.105827  -0.032218
0.113495  -0.032955
0.121396  -0.033700
0.129524  -0.034425
0.137876  -0.035101
0.146447  -0.035688
0.155230  -0.036149
0.164221  -0.036482
0.173414  -0.036713
0.182803  -0.036881
0.192384  -0.037031
0.202150  -0.037207
0.212096  -0.037436
0.222215  -0.037705
0.232501  -0.037974
0.242949  -0.038204
0.253551  -0.038360
0.264302  -0.038425
0.275194  -0.038409
0.286222  -0.038345
0.297379  -0.038265
0.308658  -0.038188
0.320052  -0.038123
0.331555  -0.038070
0.343159  -0.038022
0.354858  -0.037968
0.366644  -0.037892
0.378510  -0.037757
0.390449  -0.037519
0.402455  -0.037142
0.414519  -0.036603
0.426635  -0.035906
0.438795  -0.035078
0.450991  -0.034144
0.463218  -0.033125
0.475466  -0.032045
0.487729  -0.030930
0.500000  -0.029805
0.512271  -0.028683
0.524534  -0.027570
0.536782  -0.026457
0.549009  -0.025333
0.561205  -0.024193
0.573365  -0.023028
0.585481  -0.021830
0.597545  -0.020593
0.609551  -0.019314
0.621490  -0.017998
0.633356  -0.016659
0.645142  -0.015311
0.656841  -0.013968
0.668445  -0.012642
0.679948  -0.011345
0.691342  -0.010088
0.702621  -0.008882
0.713778  -0.007733
0.724806  -0.006643
0.735698  -0.005613
0.746449  -0.004640
0.757051  -0.003726
0.767499  -0.002870
0.777785  -0.002071
0.787904  -0.001327
0.797850  -0.000639
0.807616  -0.000006
0.817197  0.000570
0.826586  0.001085
0.835779  0.001537
0.844770  0.001922
0.853553  0.002240
0.862124  0.002493
0.870476  0.002689
0.878604  0.002834
0.886505  0.002935
0.894173  0.002997
0.901604  0.003027
0.908792  0.003027
0.915735  0.003000
0.922427  0.002948
0.928864  0.002871
0.935043  0.002773
0.940961  0.002654
0.946612  0.002519
0.951995  0.002368
0.957105  0.002206
0.961940  0.002033
0.966496  0.001854
0.970772  0.001671
0.974764  0.001487
0.978470  0.001303
0.981888  0.001124
0.985016  0.000951
0.987851  0.000787
0.990393  0.000633
0.992639  0.000493
0.994588  0.000367
0.996240  0.000258
0.997592  0.000167
0.998645  0.000095
0.999398  0.000042
0.999849  0.000011
1.000000  0.000000
